idx,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
65,-0.05750242291085334,-0.007611540436582055,0.02687218757319478,0.033907819544922134,-0.03770657487644198,0.016232773688920513,0.008981128113398979,-0.11113721959928806,-0.14456720172932117,-0.1282405273607951,-0.09637822007144241,-0.04495117108250079
66,-0.02931144372310026,0.0022522796521645544,0.009566571108054249,0.012837660047735816,-0.02140027228537225,0.009065522435499324,0.025868023388051938,-0.06980621959974977,-0.11518883479356107,-0.08934285056128685,-0.06278872285722024,-0.032745513053316154
67,-0.004060929976978038,0.007532088966353358,0.0003277028946930046,0.003770918183934935,-0.009242543075470143,0.006805883142191924,0.024902551410787215,-0.05951172433189917,-0.0942673343234796,-0.06582738198739092,-0.04367667925083586,-0.027238031085257054
68,0.006706986953443232,0.004079054150700312,-0.0037551886228260074,-0.0018567880959518002,-0.0008717931567188957,0.0030908548721455334,0.012103823636773186,-0.04538637906472535,-0.08448149161840934,-0.05503253440917752,-0.0377387043222084,-0.023758585923146176
69,-0.006673102971393417,-0.006492580903341476,-0.00606108232404568,0.007629503594184649,-0.0013784294544665013,-0.0017832865992704339,0.025216810543264783,-0.027485990427892765,-0.06898715426327563,-0.05818783380063047,-0.03707843709588149,-0.024734651816426985
70,-0.024870177405813258,-0.02044017762104435,-0.011121212280512346,0.020159956987582515,-0.004311570854913056,-0.01137185906301285,0.04246559179533392,-0.009202570580228032,-0.058467031528142435,-0.06435905597767921,-0.03918511024127483,-0.03145147122881676
71,-0.03202468675201179,-0.03509837910613486,-0.017844372104602935,0.03149359925920162,-0.013022581980847905,-0.022971695232213124,0.059870533209410076,0.013279516275474997,-0.046383530180899565,-0.07334095029985688,-0.050301925423587274,-0.04150717851167212
72,-0.034857440622473305,-0.04448814783455645,-0.010761146590693866,0.03604872253178588,-0.022398603792050983,-0.029875361465279304,0.0763309979020283,0.028969208707333605,-0.033590610587131614,-0.07226316192238522,-0.06383836833656605,-0.0456770504048034
73,-0.03323445149360497,-0.04535553250713515,-0.008213800439865871,0.04340287358243392,-0.019270666736589302,-0.0280519774822464,0.08823190343777886,0.03661909738542889,-0.027271568879199643,-0.07040943288748966,-0.05527127212076233,-0.04617659104782385
74,-0.026860482959328226,-0.043238906426562786,-0.014204356884864421,0.04280988430165044,-0.01389384170207288,-0.03151433364995,0.08890449791789912,0.041110414724803326,-0.020917604049113147,-0.06269472483533461,-0.05344765317626145,-0.04711370550233968
75,-0.014349772298219356,-0.04172059257868083,-0.02501180540158085,0.03123086555908485,-0.007535466876516085,-0.033435477900865984,0.07874627211915133,0.03480335066418917,-0.01291860680809542,-0.04995953726378806,-0.0506009465121723,-0.048576281480454626
76,-0.004270188278302382,-0.03876613180243282,-0.02898903881224893,0.02375503732379009,-0.0030038194322875664,-0.03417589986679495,0.06082075910421031,0.02960694636971581,-0.009075080375619448,-0.03844444710247867,-0.046009001632574265,-0.04636712362426137
77,-0.00010108433828189684,-0.034583887352481295,-0.023971474776276293,0.020307918491045567,-0.003355025252324834,-0.03387560351719421,0.046028682785371325,0.03138100552758716,-0.009364668709856104,-0.03526727578850612,-0.041067344323719474,-0.039803883028504315
78,-0.00381310909892274,-0.03451622200160628,-0.018673273616892375,0.021542556513152726,-0.008878703846360914,-0.030774335925325455,0.044868648024062804,0.029906237208470278,-0.011129890128385955,-0.03174886029422702,-0.037883986717451246,-0.03291981743714772
79,-0.01357270548015621,-0.03866314952174326,-0.01818660273054721,0.025976208354725493,-0.014848056219352465,-0.032506430102504494,0.045530047655431574,0.029587343389655463,-0.011689680391036818,-0.03689535369177094,-0.03631257571776439,-0.031655954289799525
80,-0.023239325088172898,-0.035974131630347246,-0.020333455896614276,0.02886883094116794,-0.015117436034164697,-0.03599608966641733,0.04816562440254864,0.031020071895553752,-0.01240136295681011,-0.04517659600121947,-0.033632908782237,-0.03162783952599033
81,-0.028177159034991302,-0.03246705306565396,-0.022859368242179164,0.027269913043293424,-0.01331776044781367,-0.036144849446542615,0.056785210443698816,0.03631212430988263,-0.007875893919408735,-0.04818698356298065,-0.0307557767146983,-0.028584153302480438
82,-0.02805379063457488,-0.03176205228004187,-0.02557810918114116,0.02737379810450751,-0.010332864615180608,-0.03565587884240411,0.061861574193687055,0.04405043078945886,-0.0025715668588566463,-0.04498525826534128,-0.03046952937149784,-0.028479823221075472
83,-0.025081691107852654,-0.03561354627225876,-0.027986757306332995,0.02573994009281195,-0.007777862499487169,-0.03695353704539424,0.06588702275031298,0.04947749777194331,0.002710031569230829,-0.04049865001881808,-0.030427994443366205,-0.028433317000786752
84,-0.020748956290977012,-0.04054443283599044,-0.029094184694444074,0.021943060994748693,-0.006854153704308336,-0.040873900533305724,0.07034969216071447,0.05064288598389367,0.003907068844993455,-0.034581860050486746,-0.02736219244723255,-0.029857841875873002
85,-0.01596099326976897,-0.04187380737302198,-0.029074545628901632,0.020479194136604546,-0.006902661335509937,-0.040892949566193576,0.07225582426740233,0.04970667756056918,0.008824000287228548,-0.031068954076079888,-0.02318712497017221,-0.03231530284906609
